lowercase_lemma,count,type,subtypes,DBpedia_URL,Wikipage,min_relevance,max_relevance,median_relevance,avg_relevance,stdev_relevance,sentiment_labels,min_sentiment_score,max_sentiment_score,median_sentiment_score,avg_sentiment_score,stdev_sentiment_score,min_emotion_sadness,max_emotion_sadness,median_emotion_sadness,avg_emotion_sadness,stdev_emotion_sadness,min_emotion_fear,max_emotion_fear,median_emotion_fear,avg_emotion_fear,stdev_emotion_fear,min_emotion_joy,max_emotion_joy,median_emotion_joy,avg_emotion_joy,stdev_emotion_joy,min_emotion_anger,max_emotion_anger,median_emotion_anger,avg_emotion_anger,stdev_emotion_anger,min_emotion_disgust,max_emotion_disgust,median_emotion_disgust,avg_emotion_disgust,stdev_emotion_disgust
judy ho,1,['Person'],['NONE'],['NONE'],['NONE'],0.368051,0.368051,0.368051,0.368051,,['negative'],-0.51007,-0.51007,-0.51007,-0.51007,,0.508306,0.508306,0.508306,0.508306,,0.10593,0.10593,0.10593,0.10593,,0.084856,0.084856,0.084856,0.084856,,0.365271,0.365271,0.365271,0.365271,,0.055098,0.055098,0.055098,,
justice,1,['Person'],['NONE'],['NONE'],['NONE'],0.284564,0.284564,0.284564,0.284564,,['negative'],-0.856828,-0.856828,-0.856828,-0.856828,,0.394524,0.394524,0.394524,0.394524,,0.084964,0.084964,0.084964,0.084964,,0.002325,0.002325,0.002325,0.002325,,0.25247600000000003,0.25247600000000003,0.25247600000000003,0.25247600000000003,,0.6256010000000001,0.6256010000000001,0.6256010000000001,,
justin bieber,1,['Person'],"['MusicalArtist, BroadcastArtist, MusicalGroupMember']",['http://dbpedia.org/resource/Justin_Bieber'],['http://en.wikipedia.org/wiki/Justin_Bieber'],0.27655599999999997,0.27655599999999997,0.27655599999999997,0.27655599999999997,,['neutral'],0.0,0.0,0.0,0.0,,0.42035900000000004,0.42035900000000004,0.42035900000000004,0.42035900000000004,,0.122242,0.122242,0.122242,0.122242,,0.325394,0.325394,0.325394,0.325394,,0.09521,0.09521,0.09521,0.09521,,0.048731000000000003,0.048731000000000003,0.048731000000000003,,
justin trudeau,4,['Person'],"['Politician, MemberOfParliament']",['http://dbpedia.org/resource/Justin_Trudeau'],['http://en.wikipedia.org/wiki/Justin_Trudeau'],0.365601,0.5574060000000001,0.43734700000000004,0.44942525000000005,0.07997191597210862,['neutral' 'negative'],-0.711013,0.0,-0.406531,-0.38101874999999996,0.30530098344898376,0.26040100000000005,0.6604369999999999,0.4375175,0.44896825,0.17241741495060753,0.053112,0.211718,0.059742,0.09607849999999998,0.07725048942024035,0.009831,0.314835,0.274578,0.21845549999999997,0.14125932302565614,0.044267,0.382318,0.165194,0.18924324999999997,0.14077494367577162,0.072679,0.24720599999999998,0.1827435,,0.07970817512652012
kafka,1,['Person'],['NONE'],['NONE'],['NONE'],0.337389,0.337389,0.337389,0.337389,,['negative'],-0.8820979999999999,-0.8820979999999999,-0.8820979999999999,-0.8820979999999999,,0.4929810000000001,0.4929810000000001,0.4929810000000001,0.4929810000000001,,0.071551,0.071551,0.071551,0.071551,,0.11301199999999999,0.11301199999999999,0.11301199999999999,0.11301199999999999,,0.032068,0.032068,0.032068,0.032068,,0.148669,0.148669,0.148669,,
kagame,1,['Person'],['NONE'],['NONE'],['NONE'],0.232254,0.232254,0.232254,0.232254,,['neutral'],0.0,0.0,0.0,0.0,,0.414278,0.414278,0.414278,0.414278,,0.06515800000000001,0.06515800000000001,0.06515800000000001,0.06515800000000001,,0.29446700000000003,0.29446700000000003,0.29446700000000003,0.29446700000000003,,0.05485,0.05485,0.05485,0.05485,,0.041267,0.041267,0.041267,,
kampala,2,['Location'],['City'],['NONE' 'http://dbpedia.org/resource/Kampala'],['NONE' 'http://en.wikipedia.org/wiki/Kampala'],0.319905,0.5506489999999999,0.43527699999999997,0.43527699999999997,0.16316064711810868,['neutral'],0.0,0.0,0.0,0.0,0.0,0.0,0.579792,0.289896,0.289896,0.40997485487771074,0.0,0.06083400000000001,0.030417000000000007,0.030417000000000007,0.04301613392670244,0.0,0.198371,0.0991855,0.0991855,0.14026947929075662,0.0,0.13564,0.06782,0.06782,0.09591196380014332,0.0,0.071561,0.0357805,,0.05060126836849053
kappa dred lily,1,['Person'],['NONE'],['NONE'],['NONE'],0.405888,0.405888,0.405888,0.405888,,['positive'],0.629975,0.629975,0.629975,0.629975,,0.169783,0.169783,0.169783,0.169783,,0.128578,0.128578,0.128578,0.128578,,0.637076,0.637076,0.637076,0.637076,,0.078224,0.078224,0.078224,0.078224,,0.046535,0.046535,0.046535,,
karl marx,1,['Person'],"['MusicalArtist, MusicalGroupMember, Philosopher']",['http://dbpedia.org/resource/Karl_Marx'],['http://en.wikipedia.org/wiki/Karl_Marx'],0.505107,0.505107,0.505107,0.505107,,['negative'],-0.373845,-0.373845,-0.373845,-0.373845,,0.26872199999999996,0.26872199999999996,0.26872199999999996,0.26872199999999996,,0.104065,0.104065,0.104065,0.104065,,0.227503,0.227503,0.227503,0.227503,,0.042905,0.042905,0.042905,0.042905,,0.163151,0.163151,0.163151,,
karl rove,1,['Person'],"['Politician, TVActor']",['http://dbpedia.org/resource/Karl_Rove'],['http://en.wikipedia.org/wiki/Karl_Rove'],0.239129,0.239129,0.239129,0.239129,,['negative'],-0.550226,-0.550226,-0.550226,-0.550226,,0.235564,0.235564,0.235564,0.235564,,0.13303800000000002,0.13303800000000002,0.13303800000000002,0.13303800000000002,,0.081819,0.081819,0.081819,0.081819,,0.071062,0.071062,0.071062,0.071062,,0.106727,0.106727,0.106727,,
karna padega jessup,1,['Person'],['NONE'],['NONE'],['NONE'],0.299643,0.299643,0.299643,0.299643,,['positive'],0.585761,0.585761,0.585761,0.585761,,0.2472,0.2472,0.2472,0.2472,,0.019134,0.019134,0.019134,0.019134,,0.644145,0.644145,0.644145,0.644145,,0.073269,0.073269,0.073269,0.073269,,0.008968,0.008968,0.008968,,
katherine,1,['Person'],['NONE'],['NONE'],['NONE'],0.202798,0.202798,0.202798,0.202798,,['negative'],-0.428579,-0.428579,-0.428579,-0.428579,,0.164166,0.164166,0.164166,0.164166,,0.265027,0.265027,0.265027,0.265027,,0.383413,0.383413,0.383413,0.383413,,0.167787,0.167787,0.167787,0.167787,,0.092859,0.092859,0.092859,,
kathleen camino isaac,1,['Person'],['NONE'],['NONE'],['NONE'],0.438892,0.438892,0.438892,0.438892,,['neutral'],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
kazakhstan,2,['Location'],"['GovernmentalJurisdiction, Country']",['http://dbpedia.org/resource/Kazakhstan'],['http://en.wikipedia.org/wiki/Kazakhstan'],0.736378,0.8326110000000001,0.7844945000000001,0.7844945000000001,0.06804700687392512,['negative' 'neutral'],-0.5250670000000001,0.0,-0.26253350000000003,-0.26253350000000003,0.37127843627727697,0.145552,0.242114,0.19383299999999998,0.19383299999999998,0.06827964500493541,0.109172,0.204896,0.157034,0.157034,0.06768708952230107,0.274287,0.657634,0.4659605,0.4659605,0.27106726324751945,0.07436,0.246509,0.1604345,0.1604345,0.12172772527448297,0.102175,0.235014,0.1685945,,0.09393135770603979
kelly,2,['Person'],['NONE'],['NONE'],['NONE'],0.38868800000000003,0.48728299999999997,0.4379855,0.4379855,0.0697171930910876,['negative' 'positive'],-0.8190529999999999,0.511876,-0.15358849999999996,-0.15358849999999996,0.9411089211778304,0.258351,0.43610299999999996,0.34722699999999995,0.34722699999999995,0.12568964456947118,0.076178,0.145449,0.1108135,0.1108135,0.048981993839573336,0.052725,0.41756000000000004,0.23514250000000003,0.23514250000000003,0.2579773025141941,0.08935900000000001,0.297506,0.1934325,0.1934325,0.1471821551836363,0.101126,0.46312200000000003,0.28212400000000004,,0.2559698263624055
kemal,1,['Person'],['NONE'],['NONE'],['NONE'],0.630138,0.630138,0.630138,0.630138,,['neutral'],0.0,0.0,0.0,0.0,,0.24718,0.24718,0.24718,0.24718,,0.155599,0.155599,0.155599,0.155599,,0.041789,0.041789,0.041789,0.041789,,0.456793,0.456793,0.456793,0.456793,,0.370843,0.370843,0.370843,,
kendall,1,['Person'],['NONE'],['NONE'],['NONE'],0.28076999999999996,0.28076999999999996,0.28076999999999996,0.28076999999999996,,['neutral'],0.0,0.0,0.0,0.0,,0.185449,0.185449,0.185449,0.185449,,0.029716000000000006,0.029716000000000006,0.029716000000000006,0.029716000000000006,,0.21819499999999997,0.21819499999999997,0.21819499999999997,0.21819499999999997,,0.196732,0.196732,0.196732,0.196732,,0.032208,0.032208,0.032208,,
kenny,1,['Person'],['NONE'],['NONE'],['NONE'],0.258493,0.258493,0.258493,0.258493,,['neutral'],0.0,0.0,0.0,0.0,,0.07358300000000001,0.07358300000000001,0.07358300000000001,0.07358300000000001,,0.059791,0.059791,0.059791,0.059791,,0.581418,0.581418,0.581418,0.581418,,0.143103,0.143103,0.143103,0.143103,,0.152893,0.152893,0.152893,,
kentucky,1,['Location'],"['PoliticalDistrict, AdministrativeDivision, GovernmentalJurisdiction, USState, StateOrCounty']",['http://dbpedia.org/resource/Kentucky'],['http://en.wikipedia.org/wiki/Kentucky'],0.299003,0.299003,0.299003,0.299003,,['positive'],0.92943,0.92943,0.92943,0.92943,,0.042812,0.042812,0.042812,0.042812,,0.023624000000000003,0.023624000000000003,0.023624000000000003,0.023624000000000003,,0.30180100000000004,0.30180100000000004,0.30180100000000004,0.30180100000000004,,0.15601500000000001,0.15601500000000001,0.15601500000000001,0.15601500000000001,,0.08759700000000001,0.08759700000000001,0.08759700000000001,,
kenya,9,['Location'],"['GovernmentalJurisdiction, BoardMember, Country']",['http://dbpedia.org/resource/Kenya'],['http://en.wikipedia.org/wiki/Kenya'],0.264569,0.759478,0.48725799999999997,0.4645837777777777,0.1732706088137698,['positive' 'neutral' 'negative'],-0.603744,0.617429,0.30732,0.16314377777777778,0.36209897678078906,0.0,0.41544,0.207407,0.2300591111111111,0.15598794629268992,0.0,0.282224,0.08956499999999999,0.10366366666666665,0.09164898314493183,0.0,0.642417,0.424701,0.3853662222222222,0.2209544778584368,0.0,0.31398200000000004,0.10613099999999999,0.13782444444444444,0.11327518197525785,0.0,0.13810899999999998,0.071158,,0.0460341199784947
kenyatta south africa,1,['Location'],['City'],['NONE'],['NONE'],0.395194,0.395194,0.395194,0.395194,,['positive'],0.44682299999999997,0.44682299999999997,0.44682299999999997,0.44682299999999997,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
kgb,1,['Organization'],['NONE'],['NONE'],['NONE'],0.523453,0.523453,0.523453,0.523453,,['negative'],-0.444317,-0.444317,-0.444317,-0.444317,,0.188486,0.188486,0.188486,0.188486,,0.323963,0.323963,0.323963,0.323963,,0.122572,0.122572,0.122572,0.122572,,0.189799,0.189799,0.189799,0.189799,,0.095663,0.095663,0.095663,,
kiawah afghan,1,['Organization'],['NONE'],['NONE'],['NONE'],0.343262,0.343262,0.343262,0.343262,,['neutral'],0.0,0.0,0.0,0.0,,0.065148,0.065148,0.065148,0.065148,,0.03034,0.03034,0.03034,0.03034,,0.675652,0.675652,0.675652,0.675652,,0.04686,0.04686,0.04686,0.04686,,0.1677,0.1677,0.1677,,
kiev,1,['Location'],['City'],['NONE'],['NONE'],0.210483,0.210483,0.210483,0.210483,,['neutral'],0.0,0.0,0.0,0.0,,0.132414,0.132414,0.132414,0.132414,,0.10558699999999999,0.10558699999999999,0.10558699999999999,0.10558699999999999,,0.156889,0.156889,0.156889,0.156889,,0.21814299999999998,0.21814299999999998,0.21814299999999998,0.21814299999999998,,0.212065,0.212065,0.212065,,
kigali,8,['Location'],['City'],['http://dbpedia.org/resource/Kigali'],['http://en.wikipedia.org/wiki/Kigali'],0.276879,0.63825,0.317897,0.41729562499999995,0.1693260108336557,['neutral' 'negative'],-0.765473,0.0,0.0,-0.14752774999999999,0.2888029853846241,0.19203299999999998,0.598204,0.304458,0.35373987500000004,0.15378158165345837,0.037491,0.652133,0.10087,0.17924762500000002,0.2002290958762255,0.055591999999999996,0.41766099999999995,0.1689905,0.2314885,0.15107691495677672,0.036246,0.188971,0.08722350000000001,0.101546,0.05328030137731151,0.012579,0.110703,0.0740855,,0.030055217043860643
kim jong hoon,1,['Person'],['NONE'],['NONE'],['NONE'],0.149154,0.149154,0.149154,0.149154,,['positive'],0.380052,0.380052,0.380052,0.380052,,0.231852,0.231852,0.231852,0.231852,,0.116475,0.116475,0.116475,0.116475,,0.442346,0.442346,0.442346,0.442346,,0.08433600000000001,0.08433600000000001,0.08433600000000001,0.08433600000000001,,0.06601,0.06601,0.06601,,
kimiko,1,['Person'],['NONE'],['NONE'],['NONE'],0.366218,0.366218,0.366218,0.366218,,['negative'],-0.6374890000000001,-0.6374890000000001,-0.6374890000000001,-0.6374890000000001,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
king,1,['Person'],['NONE'],['NONE'],['NONE'],0.37053600000000003,0.37053600000000003,0.37053600000000003,0.37053600000000003,,['neutral'],0.0,0.0,0.0,0.0,,0.69395,0.69395,0.69395,0.69395,,0.053037,0.053037,0.053037,0.053037,,0.253972,0.253972,0.253972,0.253972,,0.038966,0.038966,0.038966,0.038966,,0.049339999999999995,0.049339999999999995,0.049339999999999995,,
king 's college,1,['Organization'],['NONE'],['NONE'],['NONE'],0.199155,0.199155,0.199155,0.199155,,['negative'],-0.7550399999999999,-0.7550399999999999,-0.7550399999999999,-0.7550399999999999,,0.22762600000000002,0.22762600000000002,0.22762600000000002,0.22762600000000002,,0.029719,0.029719,0.029719,0.029719,,0.452607,0.452607,0.452607,0.452607,,0.141097,0.141097,0.141097,0.141097,,0.13364,0.13364,0.13364,,
kiribati,1,['Location'],"['GovernmentalJurisdiction, BoardMember, IslandGroup, Country']",['http://dbpedia.org/resource/Kiribati'],['http://en.wikipedia.org/wiki/Kiribati'],0.308967,0.308967,0.308967,0.308967,,['neutral'],0.0,0.0,0.0,0.0,,0.269685,0.269685,0.269685,0.269685,,0.06568,0.06568,0.06568,0.06568,,0.573764,0.573764,0.573764,0.573764,,0.04462,0.04462,0.04462,0.04462,,0.008071,0.008071,0.008071,,
kiwi dairy,1,['Company'],['NONE'],['NONE'],['NONE'],0.310477,0.310477,0.310477,0.310477,,['negative'],-0.70063,-0.70063,-0.70063,-0.70063,,0.22785100000000005,0.22785100000000005,0.22785100000000005,0.22785100000000005,,0.089162,0.089162,0.089162,0.089162,,0.110175,0.110175,0.110175,0.110175,,0.148181,0.148181,0.148181,0.148181,,0.189307,0.189307,0.189307,,
klia,1,['Location'],['City'],['NONE'],['NONE'],0.309354,0.309354,0.309354,0.309354,,['positive'],0.45956499999999995,0.45956499999999995,0.45956499999999995,0.45956499999999995,,0.301172,0.301172,0.301172,0.301172,,0.064328,0.064328,0.064328,0.064328,,0.47914399999999996,0.47914399999999996,0.47914399999999996,0.47914399999999996,,0.08324,0.08324,0.08324,0.08324,,0.010015000000000001,0.010015000000000001,0.010015000000000001,,
kobe,2,['Person'],['NONE'],['NONE'],['NONE'],0.431019,0.477529,0.45427399999999996,0.45427399999999996,0.03288753639298632,['negative' 'positive'],-0.730517,0.5590229999999999,-0.08574700000000002,-0.08574700000000002,0.9118424786113004,0.323486,0.409023,0.36625450000000004,0.36625450000000004,0.060483792742353736,0.049814,0.088405,0.06910949999999999,0.06910949999999999,0.027287957792770056,0.033382999999999996,0.057579999999999985,0.045481499999999994,0.045481499999999994,0.017109862784370884,0.065718,0.118092,0.091905,0.091905,0.03703401055786424,0.008825,0.281929,0.14537699999999998,,0.19311369036917087
konya,1,['Location'],['City'],['http://dbpedia.org/resource/Konya'],['http://en.wikipedia.org/wiki/Konya'],0.397052,0.397052,0.397052,0.397052,,['neutral'],0.0,0.0,0.0,0.0,,0.250127,0.250127,0.250127,0.250127,,0.030666000000000002,0.030666000000000002,0.030666000000000002,0.030666000000000002,,0.238603,0.238603,0.238603,0.238603,,0.078949,0.078949,0.078949,0.078949,,0.146153,0.146153,0.146153,,
korea,11,['Location'],"['GovernmentalJurisdiction, Country' 'Country']","['http://dbpedia.org/resource/North_Korea'
 'http://dbpedia.org/resource/South_Korea' 'NONE']","['http://en.wikipedia.org/wiki/North_Korea'
 'http://en.wikipedia.org/wiki/South_Korea' 'NONE']",0.122145,0.8314299999999999,0.249763,0.3293244545454545,0.20656785183148105,['neutral' 'positive' 'negative'],-0.864772,0.6885399999999999,0.0,0.005967727272727278,0.48839752334816167,0.10585399999999999,0.567994,0.270469,0.3405741818181818,0.16745235467130234,0.027408999999999996,0.16756300000000002,0.065934,0.08071227272727272,0.04724027961621504,0.025271000000000002,0.634255,0.25959899999999997,0.33846009090909096,0.2203746085421161,0.013872999999999998,0.230256,0.12520599999999998,0.12498218181818181,0.0755882386523435,0.012179,0.48,0.089022,,0.15297103552716948
korea panama,1,['Company'],['NONE'],['NONE'],['NONE'],0.258504,0.258504,0.258504,0.258504,,['negative'],-0.395304,-0.395304,-0.395304,-0.395304,,0.219324,0.219324,0.219324,0.219324,,0.109955,0.109955,0.109955,0.109955,,0.117149,0.117149,0.117149,0.117149,,0.281491,0.281491,0.281491,0.281491,,0.38902800000000004,0.38902800000000004,0.38902800000000004,,
kosovo,1,['Location'],['Country'],['http://dbpedia.org/resource/Kosovo'],['http://en.wikipedia.org/wiki/Kosovo'],0.190659,0.190659,0.190659,0.190659,,['negative'],-0.644667,-0.644667,-0.644667,-0.644667,,0.433958,0.433958,0.433958,0.433958,,0.151053,0.151053,0.151053,0.151053,,0.091603,0.091603,0.091603,0.091603,,0.103599,0.103599,0.103599,0.103599,,0.07055299999999999,0.07055299999999999,0.07055299999999999,,
kraft heinz,1,['Company'],['NONE'],['NONE'],['NONE'],0.31446199999999996,0.31446199999999996,0.31446199999999996,0.31446199999999996,,['negative'],-0.272011,-0.272011,-0.272011,-0.272011,,0.475321,0.475321,0.475321,0.475321,,0.12291400000000001,0.12291400000000001,0.12291400000000001,0.12291400000000001,,0.14244400000000002,0.14244400000000002,0.14244400000000002,0.14244400000000002,,0.166061,0.166061,0.166061,0.166061,,0.081939,0.081939,0.081939,,
kuala lumpur,1,['Location'],['City'],['NONE'],['NONE'],0.225577,0.225577,0.225577,0.225577,,['positive'],0.573987,0.573987,0.573987,0.573987,,0.088292,0.088292,0.088292,0.088292,,0.013446000000000001,0.013446000000000001,0.013446000000000001,0.013446000000000001,,0.591832,0.591832,0.591832,0.591832,,0.075125,0.075125,0.075125,0.075125,,0.008881,0.008881,0.008881,,
kudlow,1,['Person'],['NONE'],['NONE'],['NONE'],0.21323899999999998,0.21323899999999998,0.21323899999999998,0.21323899999999998,,['neutral'],0.0,0.0,0.0,0.0,,0.07928099999999999,0.07928099999999999,0.07928099999999999,0.07928099999999999,,0.017301,0.017301,0.017301,0.017301,,0.432529,0.432529,0.432529,0.432529,,0.365794,0.365794,0.365794,0.365794,,0.088585,0.088585,0.088585,,
kumasi,1,['Location'],['City'],['http://dbpedia.org/resource/Kumasi'],['http://en.wikipedia.org/wiki/Kumasi'],0.249498,0.249498,0.249498,0.249498,,['neutral'],0.0,0.0,0.0,0.0,,0.318245,0.318245,0.318245,0.318245,,0.023862,0.023862,0.023862,0.023862,,0.41294200000000003,0.41294200000000003,0.41294200000000003,0.41294200000000003,,0.112698,0.112698,0.112698,0.112698,,0.036682,0.036682,0.036682,,
kumasi ac,1,['Company'],['NONE'],['NONE'],['NONE'],0.23226599999999997,0.23226599999999997,0.23226599999999997,0.23226599999999997,,['neutral'],0.0,0.0,0.0,0.0,,0.08335,0.08335,0.08335,0.08335,,0.089543,0.089543,0.089543,0.089543,,0.027239,0.027239,0.027239,0.027239,,0.041116,0.041116,0.041116,0.041116,,0.022716999999999998,0.022716999999999998,0.022716999999999998,,
kurt,1,['Person'],['Monarch'],['http://dbpedia.org/resource/Kubrat'],['http://en.wikipedia.org/wiki/Kubrat'],0.181694,0.181694,0.181694,0.181694,,['positive'],0.702439,0.702439,0.702439,0.702439,,0.081125,0.081125,0.081125,0.081125,,0.043923000000000004,0.043923000000000004,0.043923000000000004,0.043923000000000004,,0.317605,0.317605,0.317605,0.317605,,0.027147000000000004,0.027147000000000004,0.027147000000000004,0.027147000000000004,,0.064111,0.064111,0.064111,,
kuwait,1,['Location'],['Country'],['NONE'],['NONE'],0.534352,0.534352,0.534352,0.534352,,['negative'],-0.567364,-0.567364,-0.567364,-0.567364,,0.5509539999999999,0.5509539999999999,0.5509539999999999,0.5509539999999999,,0.21948600000000001,0.21948600000000001,0.21948600000000001,0.21948600000000001,,0.017243,0.017243,0.017243,0.017243,,0.380963,0.380963,0.380963,0.380963,,0.195831,0.195831,0.195831,,
la competencia,1,['Company'],['NONE'],['NONE'],['NONE'],0.47077600000000003,0.47077600000000003,0.47077600000000003,0.47077600000000003,,['positive'],0.610771,0.610771,0.610771,0.610771,,0.265457,0.265457,0.265457,0.265457,,0.018645,0.018645,0.018645,0.018645,,0.595893,0.595893,0.595893,0.595893,,0.085511,0.085511,0.085511,0.085511,,0.030220999999999998,0.030220999999999998,0.030220999999999998,,
la france,1,['Location'],['City'],['NONE'],['NONE'],0.24156599999999998,0.24156599999999998,0.24156599999999998,0.24156599999999998,,['negative'],-0.772403,-0.772403,-0.772403,-0.772403,,0.393418,0.393418,0.393418,0.393418,,0.047688,0.047688,0.047688,0.047688,,0.16045399999999999,0.16045399999999999,0.16045399999999999,0.16045399999999999,,0.166435,0.166435,0.166435,0.166435,,0.11779200000000001,0.11779200000000001,0.11779200000000001,,
labor and environmental protections,1,['Organization'],['NONE'],['NONE'],['NONE'],0.269449,0.269449,0.269449,0.269449,,['positive'],0.2741,0.2741,0.2741,0.2741,,0.266115,0.266115,0.266115,0.266115,,0.136035,0.136035,0.136035,0.136035,,0.424599,0.424599,0.424599,0.424599,,0.20416199999999998,0.20416199999999998,0.20416199999999998,0.20416199999999998,,0.070671,0.070671,0.070671,,
labor department,1,['Organization'],['NONE'],['NONE'],['NONE'],0.364269,0.364269,0.364269,0.364269,,['neutral'],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
labour party,2,['Organization'],['NONE' 'PoliticalParty'],['NONE' 'http://dbpedia.org/resource/Georgian_Labour_Party'],['NONE' 'http://en.wikipedia.org/wiki/Georgian_Labour_Party'],0.280302,0.281974,0.281138,0.281138,0.0011822825381439122,['positive' 'negative'],-0.316259,0.655596,0.16966849999999997,0.16966849999999997,0.6872052608300521,0.0,0.11358599999999999,0.056792999999999996,0.056792999999999996,0.08031743084785518,0.0,0.034574,0.017287,0.017287,0.024447509852743694,0.0,0.66927,0.334635,0.334635,0.4732453554447207,0.0,0.01841,0.009205,0.009205,0.01301783584164434,0.0,0.145722,0.072861,,0.10304101436806608
lackey,3,['Person'],['NONE'],['NONE'],['NONE'],0.582304,0.692008,0.655712,0.6433413333333333,0.055888433054911535,['positive'],0.710344,0.80496,0.763044,0.7594493333333333,0.04741031623321379,0.150273,0.18049500000000002,0.16255799999999998,0.164442,0.015198829329918817,0.074193,0.082603,0.076613,0.077803,0.004329445692002614,0.180059,0.571975,0.5293220000000001,0.4271186666666667,0.21502018224421016,0.12069200000000001,0.15326800000000002,0.149778,0.141246,0.017885614666541375,0.060867999999999985,0.130495,0.065612,,0.03890207439627524
lagos,5,['Location'],['City'],['http://dbpedia.org/resource/Lagos'],['http://en.wikipedia.org/wiki/Lagos'],0.329951,0.754735,0.5750890000000001,0.5618964,0.15124395035108018,['positive' 'neutral'],0.0,0.718594,0.6822060000000001,0.4174234,0.3813141465456009,0.019511,0.275036,0.039111,0.0835506,0.1086238573808719,0.007126,0.260056,0.015047,0.06372459999999999,0.11004836158616811,0.362117,0.779712,0.743835,0.6124302,0.21097996264029434,0.039853,0.198143,0.15931199999999998,0.1413454,0.0626396535774265,0.038171,0.071393,0.046988,,0.014236683279472083
lagos metropolis lackey,3,['Location'],['City'],['NONE'],['NONE'],0.4465,0.482207,0.464793,0.46449999999999997,0.017855303105800243,['positive'],0.777524,0.777524,0.777524,0.777524,0.0,0.068744,0.068744,0.068744,0.068744,0.0,0.020583,0.020583,0.020583,0.020583,0.0,0.846666,0.846666,0.846666,0.846666,0.0,0.046034,0.046034,0.046034,0.046034,0.0,0.007773,0.007773,0.007773,,1.0622968402425924e-18
lagos state government,3,['Organization'],['NONE'],['NONE'],['NONE'],0.313947,0.317531,0.316813,0.316097,0.0018962478740924328,['positive' 'neutral'],0.0,0.59511,0.586888,0.39399933333333337,0.3412381958710562,0.041905,0.088723,0.046292,0.05897333333333333,0.02585717390461172,0.044995,0.05807100000000001,0.046054000000000005,0.04970666666666668,0.007263051998528815,0.09298200000000001,0.524636,0.522752,0.3801233333333333,0.2486734733447324,0.111738,0.172122,0.167188,0.15034933333333333,0.03352927654055979,0.119701,0.262571,0.151701,,0.07497554467958202
lagos state nigeria,3,['Organization'],['NONE'],['NONE'],['NONE'],0.448454,0.45033,0.448916,0.4492333333333334,0.0009774299633903867,['neutral'],0.0,0.0,0.0,0.0,0.0,0.280616,0.2928,0.281507,0.2849743333333333,0.0067918527909056935,0.083487,0.12881099999999998,0.09773,0.10334266666666665,0.023177419276816234,0.271644,0.333764,0.31248000000000004,0.30596266666666666,0.03156866049317478,0.24131,0.29572800000000005,0.24335,0.2601293333333334,0.030846218590506923,0.087149,0.139675,0.137969,,0.029845612497205232
laguna,1,['Location'],['City'],['NONE'],['NONE'],0.45796099999999995,0.45796099999999995,0.45796099999999995,0.45796099999999995,,['neutral'],0.0,0.0,0.0,0.0,,0.037168,0.037168,0.037168,0.037168,,0.16154300000000002,0.16154300000000002,0.16154300000000002,0.16154300000000002,,0.381857,0.381857,0.381857,0.381857,,0.06308,0.06308,0.06308,0.06308,,0.010766,0.010766,0.010766,,
lakers,1,['Organization'],"['SportsTeam, BasketballTeam, ProfessionalSportsTeam']",['http://dbpedia.org/resource/Los_Angeles_Lakers'],['http://en.wikipedia.org/wiki/Los_Angeles_Lakers'],0.352535,0.352535,0.352535,0.352535,,['positive'],0.687623,0.687623,0.687623,0.687623,,0.18623599999999998,0.18623599999999998,0.18623599999999998,0.18623599999999998,,0.401744,0.401744,0.401744,0.401744,,0.021202000000000002,0.021202000000000002,0.021202000000000002,0.021202000000000002,,0.44111999999999996,0.44111999999999996,0.44111999999999996,0.44111999999999996,,0.217394,0.217394,0.217394,,
lamar,2,['Person'],['NONE'],['NONE'],['NONE'],0.404037,0.6361060000000001,0.5200715,0.5200715,0.16409756360318095,['neutral'],0.0,0.0,0.0,0.0,0.0,0.10217000000000001,0.181075,0.1416225,0.1416225,0.05579426056952454,0.039241000000000005,0.13422699999999999,0.08673399999999999,0.08673399999999999,0.06716524471778539,0.370288,0.520357,0.44532249999999995,0.44532249999999995,0.10611480754588397,0.046335,0.11924900000000001,0.082792,0.082792,0.05155798384343593,0.049717000000000004,0.247635,0.148676,,0.1399491599188791
lana,1,['Person'],['NONE'],['NONE'],['NONE'],0.23925900000000005,0.23925900000000005,0.23925900000000005,0.23925900000000005,,['positive'],0.5740729999999999,0.5740729999999999,0.5740729999999999,0.5740729999999999,,0.091293,0.091293,0.091293,0.091293,,0.100236,0.100236,0.100236,0.100236,,0.56743,0.56743,0.56743,0.56743,,0.198688,0.198688,0.198688,0.198688,,0.014464,0.014464,0.014464,,
